444, 1.0
498, 1.0
666, 1.0
910, 1.0
1214, 1.0
1782, 1.0
1923, 1.0
2293, 1.0
3689, 1.0
3851, 1.0
4135, 1.0
4799, 1.0
5310, 1.0
4837, 1.0
4838, 1.0
4844, 1.0
4849, 1.0
4854, 1.0
4903, 1.0
4904, 1.0
4906, 1.0
4912, 1.0
4914, 1.0
4922, 1.0
6046, 1.0
6313, 1.0
6880, 1.0
7014, 1.0
7024, 1.0
7029, 1.0
7282, 1.0
7284, 1.0
7302, 1.0
7383, 1.0
7716, 1.0
7717, 1.0
7842, 1.0
7864, 1.0
8005, 1.0
1952, 0.8333333333333334
4851, 0.8333333333333334
460, 0.6666666666666666
692, 0.6666666666666666
1301, 0.6666666666666666
5521, 0.6666666666666666
6070, 0.6666666666666666
6912, 0.6666666666666666
4275, 0.6
3749, 0.5833333333333334
7019, 0.5833333333333334
3208, 0.5666666666666667
3869, 0.55
65, 0.5
76, 0.5
96, 0.5
124, 0.5
245, 0.5
235, 0.5
303, 0.5
333, 0.5
342, 0.5
386, 0.5
497, 0.5
597, 0.5
661, 0.5
768, 0.5
786, 0.5
800, 0.5
3908, 0.5
931, 0.5
3825, 0.5
987, 0.5
1048, 0.5
1059, 0.5
1093, 0.5
1094, 0.5
6568, 0.5
1252, 0.5
1311, 0.5
1333, 0.5
1341, 0.5
1344, 0.5
1388, 0.5
1406, 0.5
1427, 0.5
1430, 0.5
1630, 0.5
1690, 0.5
1867, 0.5
1869, 0.5
1876, 0.5
1944, 0.5
1945, 0.5
2012, 0.5
2042, 0.5
2018, 0.5
2044, 0.5
2036, 0.5
2064, 0.5
2141, 0.5
2188, 0.5
2359, 0.5
5303, 0.5
2373, 0.5
2583, 0.5
2715, 0.5
2730, 0.5
2817, 0.5
2898, 0.5
2919, 0.5
3004, 0.5
3017, 0.5
3061, 0.5
3075, 0.5
8227, 0.5
3118, 0.5
3216, 0.5
3211, 0.5
3247, 0.5
3268, 0.5
3296, 0.5
3316, 0.5
3361, 0.5
3384, 0.5
5471, 0.5
5363, 0.5
3595, 0.5
3604, 0.5
3653, 0.5
3677, 0.5
3685, 0.5
3750, 0.5
3754, 0.5
3850, 0.5
3881, 0.5
3928, 0.5
3959, 0.5
3989, 0.5
3992, 0.5
4006, 0.5
4095, 0.5
4120, 0.5
4121, 0.5
4190, 0.5
4215, 0.5
4320, 0.5
4327, 0.5
4333, 0.5
4434, 0.5
4446, 0.5
4461, 0.5
5955, 0.5
4565, 0.5
4567, 0.5
4577, 0.5
4623, 0.5
